"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TTBK1",3.22459840620253,-2.2067878646987,0.415765163519532,-5.30777481696114,1.10971617282095e-07,2.9155918191595e-07
"APOE",4523.47184786854,-2.20714533647053,0.305349951416458,-7.22824852675438,4.89262771958306e-13,1.88639235340722e-12
"LINC00612",12.1839893012083,-2.20785316024462,0.309862346150868,-7.12527090713257,1.03876172605048e-12,3.92052315655706e-12
"WIZ",587.946772205142,-2.20792668664717,0.143733012230806,-15.3613053283938,2.97523291926771e-53,1.91531575229568e-51
"SOX15",7.82123424934308,-2.20817763086212,0.332766218112288,-6.63582272079374,3.22697499346079e-11,1.09454026528843e-10
"PTRF",13219.4344177708,-2.20819669268518,0.145117482031065,-15.2166138895139,2.74368898414028e-52,1.67579169611807e-50
"ANKRD53",13.5541911255497,-2.20830820661,0.195580378018403,-11.2910519397923,1.45287323012369e-29,1.73251673470273e-28
"RP1-122P22.2:ENSG00000233895",66.3064213592759,-2.20986859210803,0.169530146381148,-13.0352544327996,7.71093632040792e-39,1.70279777191936e-37
"AVPR2",42.3045471661762,-2.21034971304731,0.2259969894056,-9.78043875213029,1.36617016392873e-22,1.01416025899057e-21
"GRIK3",217.152907719706,-2.21068995908169,0.389265816998366,-5.67912686535988,1.35384040707205e-08,3.79354050284191e-08
"TBX1",31.0544333127199,-2.21091672451046,0.23517171553821,-9.4012867127775,5.38998362158289e-21,3.57836611483772e-20
"ALPK3",787.58198232507,-2.21103908611164,0.298902312658785,-7.39719631622816,1.39089848776844e-13,5.56403832758741e-13
"TPTEP1",37.0471284661048,-2.21264733905211,0.262243722021554,-8.43737009982742,3.24557509716197e-17,1.63928381571461e-16
"ABTB1",469.333916821761,-2.2151935010042,0.15913469971393,-13.9202418139247,4.77286572509701e-44,1.56853154183569e-42
"GABARAPL3",0.979607528257203,-2.21562877634374,0.731862150496388,-3.02738538239883,0.00246679243474643,0.00429758008563519
"BC030761",1.90507810400292,-2.21572324933595,0.619282091480898,-3.57789007597081,0.000346379058199378,0.000666514859030953
"FXYD6-FXYD2",6.45511729616152,-2.21591944311875,0.475373870286775,-4.66142457889402,3.14028145807971e-06,7.30437751005313e-06
"MYH9",28110.8731218661,-2.21621151108179,0.129452552815355,-17.1198749107937,1.05501802502479e-65,1.82205250914971e-63
"NODAL",1.53657223200819,-2.21668133667011,0.904882049088739,-2.4496909170675,0.0142978888898695,0.022520141743513
"ABCA3",627.710598290135,-2.21673436924442,0.173724238717819,-12.7600753101879,2.73936116727464e-37,5.49232044442686e-36
"FMO6P",1.9558596707263,-2.21686826159673,0.504827731411897,-4.39133614034358,1.12656219476442e-05,2.5016733600506e-05
"UBOX5",385.019623288396,-2.21687152127634,0.12087632000749,-18.3399984474954,3.96808435591257e-75,1.62899620394693e-72
"CTU1",31.2155922496884,-2.21733831372628,0.178543121569119,-12.4190632169937,2.05958982733134e-35,3.63213017295996e-34
"AL832797",3.71390568177626,-2.21805860814734,0.845777882866046,-2.62250722451043,0.00872854172078896,0.0141916726251134
"FAM132A",2.74277756825877,-2.21861542955543,0.347283008831117,-6.38849403264165,1.67527360741576e-10,5.40621155630226e-10
"FLJ38576",21.9867062623427,-2.21871017654028,0.202530326179784,-10.9549528625691,6.29111134617431e-28,6.68117092158172e-27
"NRIP2",129.663143998418,-2.21904483525034,0.207518202931234,-10.6932539117336,1.09461905820754e-26,1.06950645554558e-25
"GPSM1",434.375189626226,-2.22001925914966,0.187217002391343,-11.8580002392578,1.95590788944421e-32,2.85596765991032e-31
"DTX1",50.3253043414617,-2.22099615934393,0.265255680576286,-8.3730390034199,5.61510102510958e-17,2.79660620268087e-16
"SNX8",730.769367933242,-2.22197105404742,0.141652325804678,-15.6860894547631,1.88304397547971e-55,1.42462801311066e-53
"MGC15885",1.74097721014003,-2.22236452288419,0.704654456328846,-3.15383590201416,0.0016113966673574,0.00287288874725644
"KCNQ4",20.4640843042907,-2.22266315501293,0.244222363020187,-9.10098128413084,8.95193096962525e-20,5.4477340301666e-19
"AC012531.23:ENSG00000271090",1.24440814708534,-2.22293019005505,0.80631762189218,-2.7568914900291,0.00583537125271354,0.00971734053135074
"LOC730668",27.3777403484564,-2.22375656230057,0.230223068824242,-9.65913873730111,4.49628039896136e-22,3.22809213735064e-21
"ADH1C",185.526989388927,-2.22408919565779,0.366881417322521,-6.06214730603981,1.34316110276803e-09,4.06127026509502e-09
"ARL10",346.441071721824,-2.22478634864182,0.139734565546769,-15.9215176283436,4.49344182616527e-57,3.84043584337306e-55
"ZNF467",102.381884141289,-2.22513729353876,0.199622178643485,-11.1467438571179,7.42748395557322e-29,8.3595080096838e-28
"RP11-692C24.2:ENSG00000258765",0.652332114390076,-2.22529558216384,0.803763254973855,-2.76859581275114,0.005629842943817,0.0093938250932213
"PROB1",23.2417663679054,-2.2260572461574,0.297251077612534,-7.48881135784834,6.95001467830837e-14,2.83826268059684e-13
"LOC643923",1.48608555589544,-2.22685062669193,0.543214755673434,-4.09939274188393,4.14235586190538e-05,8.72071252575321e-05
"SCXB",12.0896233691921,-2.22728553536597,0.430235955724973,-5.17689306467393,2.25611441562637e-07,5.75742557791864e-07
"RHOXF1",4.48601296836297,-2.22754016016314,0.359966051132975,-6.18819511771199,6.0856973079837e-10,1.88704843965488e-09
"DLX3",626.73187300858,-2.22786337539881,0.258893437485876,-8.60532965622332,7.60977344787375e-18,4.020336427883e-17
"GALR1",7.97218881177361,-2.22808866446709,0.463327676492041,-4.80888316738695,1.51775876032541e-06,3.62772882276117e-06
"FGD1",286.604814464559,-2.22854852074638,0.160268118384348,-13.9051268787094,5.89622134703313e-44,1.92507398920996e-42
"TM7SF2",100.333191667248,-2.22899679563327,0.23085863337035,-9.65524556345032,4.67038975223586e-22,3.35117192479915e-21
"GAGE10",0.397279479152764,-2.22951080917009,0.850841168554176,-2.62036075776478,0.00878367922185878,0.0142745404090594
"CTD-2246P4.1:ENSG00000267065",16.7833463221234,-2.22965692188561,0.237810407371685,-9.37577520903353,6.86692750058429e-21,4.52530522288505e-20
"STAC2",136.549153070248,-2.23099718309013,0.306000232140635,-7.29083493657214,3.08039984951497e-13,1.20436179596493e-12
